BorrowerAPR,CreditScoreRangeUpper,CurrentCreditLines,TotalInquiries,BankcardUtilization,DebtToIncomeRatio
.157830,779,12,4.000000,.410000,.170000
.170610,799,10,4.000000,.350000,.300000
.234770,719,6,2.000000,.670000,.210000
.136360,739,18,3.000000,.360000,.240000
.242050,759,9,6.000000,.200000,.550000
.292540,679,16,8.000000,.830000,.140000
.380580,699,9,.000000,.790000,
.131890,699,12,3.000000,.630000,.140000
.295100,699,14,10.000000,.810000,.160000
.308990,659,28,7.000000,.990000,.270000
.245890,699,8,3.000000,.770000,.170000
.203580,739,11,2.000000,.700000,.230000
.191080,659,3,1.000000,.240000,.030000
.153750,799,2,3.000000,.020000,.050000
.126910,739,12,4.000000,.090000,.130000
.319750,659,4,2.000000,.850000,.130000
.216480,679,9,9.000000,.840000,.080000
.261490,679,8,10.000000,.930000,.280000
.111460,819,9,7.000000,.090000,.320000
.277760,679,4,2.000000,.540000,.100000
.288480,719,9,1.000000,.490000,.260000
.093670,799,13,10.000000,.280000,.250000
.160050,759,11,5.000000,.010000,.120000
.268550,699,8,3.000000,.210000,.180000
.266810,759,11,8.000000,.510000,
.387230,659,5,4.000000,.590000,.100000
.125280,739,6,4.000000,.660000,.160000
.167320,739,11,1.000000,1.010000,.230000
.226930,739,13,3.000000,.660000,.330000
.285440,679,13,5.000000,.620000,.230000
.141470,699,8,3.000000,.700000,.190000
.248820,659,4,3.000000,.030000,.120000
.357970,739,9,8.000000,.230000,
.345770,779,6,6.000000,.600000,.370000
.242460,719,9,10.000000,.500000,.230000
.200530,719,9,5.000000,.870000,.300000
.171840,699,9,11.000000,.640000,.120000
.245890,719,6,3.000000,.570000,.290000
.209330,659,13,8.000000,.950000,.150000
.357970,719,2,.000000,.970000,.220000
.144530,799,13,2.000000,.580000,.210000
.295100,659,10,2.000000,.970000,.200000
.158330,699,18,2.000000,.440000,.180000
.191440,699,12,.000000,.770000,.160000
.193230,739,9,3.000000,.000000,.380000
.153240,759,13,4.000000,.500000,.160000
.364610,659,5,5.000000,.240000,.090000
.219450,699,9,4.000000,.670000,.450000
.117600,839,6,2.000000,.170000,.110000
.195010,679,8,4.000000,.720000,.160000
.132260,679,6,1.000000,.900000,.230000
.346210,659,9,2.000000,1.010000,.190000
.227420,719,12,6.000000,.710000,.210000
.181970,759,19,5.000000,.250000,.310000
.272850,639,14,8.000000,.570000,.170000
.208080,679,17,1.000000,.720000,.360000
.332150,699,9,6.000000,.070000,
.178490,799,9,3.000000,.370000,.200000
.158330,699,4,2.000000,.740000,.110000
.228750,659,6,2.000000,.850000,.200000
.175220,699,13,7.000000,.800000,.190000
.325380,699,9,3.000000,1.000000,.130000
.265280,779,2,.000000,.000000,.080000
.301310,679,7,4.000000,.920000,.360000
.167320,699,9,.000000,.550000,.220000
.234980,719,12,3.000000,.890000,.280000
.239390,659,10,4.000000,.920000,.530000
.221400,679,11,9.000000,.670000,.290000
.237180,759,7,8.000000,.390000,.080000
.173590,759,10,1.000000,.800000,.170000
.173590,759,5,3.000000,.350000,
.157520,739,9,2.000000,.700000,.170000
.289740,679,7,3.000000,.200000,.180000
.377330,619,12,2.000000,.970000,.230000
.238980,719,10,1.000000,.970000,.500000
.167320,699,7,8.000000,.000000,.110000
.122740,759,15,2.000000,.230000,
.329890,679,16,6.000000,.570000,.340000
.314200,659,3,4.000000,.940000,.160000
.357970,699,19,1.000000,.800000,.640000
.357970,679,4,2.000000,.870000,.210000
.248560,659,8,9.000000,.670000,.230000
.083250,799,10,5.000000,.020000,.080000
.283700,739,16,3.000000,.720000,
.090000,759,8,3.000000,.120000,.170000
.125280,799,6,.000000,.140000,.280000
.068280,839,8,7.000000,.020000,.080000
.287770,659,11,8.000000,.340000,.290000
.173270,719,23,4.000000,.610000,.240000
.222830,739,9,.000000,.950000,.420000
.357970,719,4,5.000000,.480000,.230000
.276230,659,5,2.000000,.910000,.150000
.247580,699,4,5.000000,.650000,.340000
.182750,659,8,2.000000,.290000,.170000
.323330,659,2,3.000000,.550000,.050000
.200530,719,15,4.000000,.940000,.170000
.095340,719,25,2.000000,.410000,.240000
.272850,739,8,2.000000,.860000,.300000
.234380,699,16,3.000000,.520000,.480000
.120810,759,15,7.000000,.360000,.370000
.196450,679,12,3.000000,.460000,.230000
.240150,719,16,9.000000,.450000,.460000
.130680,739,13,4.000000,.480000,.100000
.325380,679,10,4.000000,.990000,
.137990,699,6,2.000000,.810000,.120000
.285950,679,11,9.000000,.500000,.420000
.142060,799,10,.000000,.420000,.450000
.332860,679,12,9.000000,.690000,.320000
.189900,699,7,3.000000,.970000,.220000
.161570,739,5,10.000000,.680000,.150000
.169690,699,9,4.000000,.810000,.280000
.324460,659,7,3.000000,.930000,.250000
.340450,679,15,5.000000,.900000,.150000
.252590,779,10,3.000000,.950000,.220000
.186330,699,8,3.000000,.900000,.260000
.272460,679,10,.000000,.690000,.270000
.067990,839,15,3.000000,.120000,.330000
.313750,779,14,10.000000,.300000,.450000
.272850,759,5,1.000000,.430000,
.291070,679,11,3.000000,.820000,.350000
.154250,739,10,4.000000,.660000,.240000
.196450,719,19,8.000000,.960000,.360000
.299980,699,25,8.000000,.750000,.170000
.346210,659,15,1.000000,.330000,.320000
.192360,779,15,4.000000,.350000,
.302850,659,18,4.000000,.900000,.380000
.261280,679,18,2.000000,.730000,.260000
.357970,699,2,2.000000,.220000,.100000
.160560,799,16,19.000000,.280000,.180000
.147660,719,6,4.000000,.770000,.170000
.171920,759,6,.000000,.590000,.180000
.356430,759,3,1.000000,.000000,.650000
.158440,699,8,6.000000,.600000,.290000
.253710,679,10,7.000000,.480000,.070000
.357970,739,3,1.000000,.590000,
.112960,799,6,3.000000,.500000,.070000
.199880,719,16,3.000000,.760000,.340000
.357970,699,10,5.000000,.910000,
.067260,779,19,2.000000,.230000,.200000
.160050,779,14,.000000,.750000,1.030000
.357970,719,5,2.000000,.920000,.120000
.153240,799,10,6.000000,.020000,.300000
.115630,719,13,8.000000,.620000,.140000
.065890,759,8,5.000000,.090000,.090000
.180200,719,7,8.000000,.570000,.100000
.200810,739,11,2.000000,.650000,.160000
.209330,699,19,4.000000,.770000,.440000
.216480,679,13,2.000000,.900000,.370000
.200810,739,12,8.000000,.610000,.450000
.223540,719,8,2.000000,.720000,.410000
.305320,739,5,1.000000,.760000,.380000
.358380,659,10,2.000000,.970000,.200000
.305320,739,8,7.000000,.910000,.180000
.242460,719,4,.000000,.600000,.180000
.213450,759,14,4.000000,.450000,.270000
.115630,739,9,1.000000,.780000,
.084960,779,12,.000000,.360000,.120000
.185550,699,10,10.000000,.590000,.240000
.295460,659,19,3.000000,.950000,.730000
.202680,679,5,2.000000,.200000,.160000
.231210,679,5,6.000000,.410000,
.324460,659,9,2.000000,.980000,
.226930,779,7,5.000000,.160000,.120000
.277760,699,12,2.000000,.720000,.500000
.332860,699,16,3.000000,.520000,.150000
.175220,719,11,6.000000,.380000,.230000
.175220,739,3,10.000000,.000000,.190000
.126910,739,12,13.000000,.430000,.330000
.332860,679,4,1.000000,.980000,.320000
.125280,779,11,4.000000,.430000,.090000
.268550,679,13,3.000000,.470000,.300000
.311590,659,17,17.000000,.620000,.280000
.124000,739,8,1.000000,.620000,.220000
.357970,699,13,1.000000,.910000,.340000
.133010,759,9,4.000000,.510000,.160000
.356430,659,2,2.000000,.240000,.170000
.196810,679,10,8.000000,.690000,.160000
.089300,759,13,2.000000,.710000,.430000
.232770,699,6,6.000000,.510000,.630000
.324880,659,3,2.000000,.970000,.060000
.144090,719,13,8.000000,.790000,.220000
.280320,719,7,5.000000,.890000,.480000
.257810,759,11,13.000000,.170000,.170000
.231210,779,4,.000000,.220000,.270000
.223540,719,20,3.000000,.970000,.260000
.125280,759,9,1.000000,.100000,.150000
.206260,679,9,.000000,.900000,.210000
.205930,719,14,24.000000,.500000,.080000
.250130,719,10,3.000000,.830000,
.238470,679,15,6.000000,.650000,.420000
.295370,699,5,.000000,.760000,.220000
.198590,659,12,2.000000,.670000,.200000
.173220,819,9,1.000000,.160000,.240000
.347310,639,7,12.000000,.990000,.210000
.352440,639,9,15.000000,.700000,.250000
.222830,679,9,6.000000,.550000,.120000
.163280,699,18,3.000000,.870000,.190000
.171510,719,16,7.000000,.740000,.240000
.083250,799,18,3.000000,.170000,.120000
.234770,719,6,3.000000,.270000,.290000
.179690,699,28,11.000000,.950000,
.166620,739,5,2.000000,.050000,.310000
.129920,799,9,.000000,.300000,.270000
.132270,839,11,6.000000,.260000,.170000
.136970,799,10,7.000000,.480000,.120000
.131240,699,8,1.000000,.960000,.300000
.126910,719,10,1.000000,.850000,.250000
.234620,699,7,4.000000,.660000,.190000
.305320,759,21,4.000000,.210000,
.305320,779,6,.000000,.080000,.420000
.112960,719,10,3.000000,.540000,.110000
.357970,739,11,7.000000,.880000,.440000
.346210,659,11,8.000000,.460000,.190000
.374530,679,3,2.000000,.880000,
.248820,699,13,2.000000,.640000,.440000
.177100,759,8,4.000000,.250000,
.318480,699,10,1.000000,.610000,.230000
.135450,779,19,5.000000,.100000,.270000
.356430,819,4,2.000000,.240000,
.139420,799,9,10.000000,.150000,.100000
.357970,739,9,2.000000,.280000,.680000
.079220,779,5,2.000000,.420000,
.164820,699,9,3.000000,.600000,.340000
.295880,699,13,.000000,.980000,.290000
.148570,679,17,10.000000,.980000,.120000
.292840,659,14,4.000000,.880000,.220000
.314200,739,10,11.000000,.460000,.210000
.274670,699,11,8.000000,.650000,.310000
.268550,699,12,19.000000,.260000,.300000
.183130,739,8,3.000000,.960000,.400000
.093330,779,10,5.000000,.100000,.250000
.248560,659,9,3.000000,.780000,.180000
.360750,659,10,5.000000,.970000,.230000
.357970,739,6,4.000000,.000000,
.126910,759,12,5.000000,.360000,.110000
.166530,779,6,9.000000,.760000,.120000
.289740,779,11,5.000000,.240000,.310000
.126910,739,25,1.000000,.620000,.270000
.293410,699,8,4.000000,.660000,
.310320,619,9,.000000,1.000000,.080000
.302850,679,7,3.000000,.910000,.380000
.382960,619,11,6.000000,.460000,.300000
.152230,759,13,5.000000,.580000,.340000
.356430,679,36,4.000000,.770000,.600000
.247540,679,12,2.000000,.960000,.270000
.158440,659,6,1.000000,.930000,.130000
.221400,719,11,2.000000,.540000,.250000
.129160,779,9,.000000,.480000,.150000
.252790,719,14,6.000000,.740000,.480000
.224150,659,13,5.000000,.890000,.160000
.266810,619,8,7.000000,.800000,.360000
.202170,739,21,7.000000,.800000,.440000
.110660,799,5,1.000000,.040000,.210000
.149650,859,16,5.000000,.510000,.250000
.323930,659,12,2.000000,.730000,.270000
.230520,719,10,2.000000,.970000,.210000
.198590,699,9,4.000000,.810000,.210000
.260470,699,17,13.000000,.980000,.520000
.357970,679,4,5.000000,.560000,.380000
.153240,679,13,6.000000,.740000,.160000
.105880,819,14,4.000000,.080000,.200000
.197440,679,14,4.000000,.770000,.300000
.367930,659,5,1.000000,.000000,.280000
.272850,679,11,2.000000,.960000,.250000
.137990,759,18,3.000000,.280000,.370000
.320500,659,6,2.000000,.000000,
.313080,679,9,5.000000,.900000,.180000
.225490,719,9,3.000000,.760000,.350000
.150160,699,8,1.000000,.780000,.180000
.164990,779,9,13.000000,.440000,.170000
.285740,699,13,7.000000,.990000,.160000
.181360,719,9,9.000000,.760000,.080000
.178490,759,3,.000000,.370000,.140000
.336650,679,13,10.000000,.620000,
.195460,779,13,1.000000,.810000,.240000
.224560,679,1,3.000000,.000000,
.148160,719,6,.000000,.620000,.120000
.246820,679,9,.000000,.990000,.140000
.332150,679,14,10.000000,.310000,.260000
.224910,679,1,1.000000,.690000,
.356430,719,3,2.000000,.120000,
.292540,679,7,3.000000,.660000,.390000
.280320,739,16,3.000000,.770000,.820000
.336650,759,11,6.000000,.710000,.160000
.301310,679,6,4.000000,.000000,.110000
.252590,719,31,5.000000,.200000,.250000
.120810,699,9,1.000000,.830000,.330000
.236660,739,15,2.000000,.430000,.280000
.157840,759,11,4.000000,.330000,.150000
.189900,699,8,4.000000,.070000,.310000
.295100,659,4,.000000,.990000,.160000
.260470,719,4,4.000000,.420000,.080000
.173270,719,11,4.000000,.680000,.180000
.125280,779,8,2.000000,.030000,.240000
.348870,639,10,9.000000,.960000,.290000
.261280,699,5,4.000000,.620000,
.246140,719,10,8.000000,.450000,.070000
.235300,779,12,.000000,.580000,.390000
.246140,659,11,7.000000,.870000,.270000
.330970,739,14,1.000000,.640000,.490000
.158330,739,9,2.000000,.750000,.390000
.283860,679,8,13.000000,1.170000,.100000
.293630,659,4,2.000000,.920000,.060000
.173220,739,5,7.000000,.530000,.100000
.097360,779,3,.000000,.160000,.100000
.175220,739,8,1.000000,.410000,.290000
.353560,659,6,3.000000,.830000,.270000
.233180,739,12,1.000000,.290000,.120000
.325380,699,7,.000000,.830000,.210000
.214340,699,10,7.000000,.860000,.490000
.214740,679,6,.000000,.530000,.240000
.170610,719,12,5.000000,.510000,.150000
.153240,759,16,3.000000,.250000,.310000
.068280,819,12,4.000000,.270000,.150000
.085770,779,10,2.000000,.080000,.180000
.274670,719,22,6.000000,.510000,.660000
.233750,739,29,6.000000,.520000,.530000
.122050,759,7,1.000000,.590000,.180000
.239390,759,5,1.000000,.610000,.180000
.158330,759,15,5.000000,.610000,.290000
.295100,759,22,14.000000,.200000,.130000
.357970,699,8,3.000000,.990000,.370000
.127820,799,13,.000000,.570000,.220000
.183100,779,28,6.000000,.240000,.200000
.295100,739,18,4.000000,.310000,2.190000
.197940,679,12,3.000000,.650000,.290000
.142060,719,13,2.000000,.470000,.230000
.205620,699,11,.000000,.910000,.180000
.273080,679,14,3.000000,.860000,.480000
.280320,659,8,2.000000,.690000,.360000
.226930,699,6,2.000000,.970000,.110000
.124270,799,6,2.000000,.590000,.140000
.215660,679,6,2.000000,.570000,.260000
.283240,739,15,8.000000,.480000,.290000
.156290,799,8,3.000000,.390000,.250000
.161750,699,13,7.000000,.690000,.220000
.356430,679,6,.000000,.730000,.410000
.150940,779,8,.000000,.000000,.170000
.335530,679,15,20.000000,.660000,.060000
.148160,719,28,4.000000,.630000,.260000
.124100,759,17,3.000000,.430000,.200000
.265140,679,11,8.000000,.620000,.220000
.250130,699,16,5.000000,.140000,
.235300,719,9,1.000000,.480000,.190000
.243020,699,7,1.000000,.920000,4.160000
.171510,679,11,10.000000,.920000,.170000
.223620,759,11,3.000000,.320000,.340000
.123600,799,13,7.000000,.040000,.150000
.138360,699,13,2.000000,.850000,
.272570,659,5,.000000,.880000,.110000
.134550,739,17,1.000000,.610000,.280000
.204620,719,6,4.000000,.820000,.110000
.233180,659,17,11.000000,.720000,.290000
.196300,699,12,.000000,.980000,.240000
.356430,679,2,1.000000,.250000,.280000
.332860,739,12,1.000000,.830000,.380000
.158330,759,4,7.000000,.000000,.100000
.192210,739,21,4.000000,.570000,.390000
.125280,719,4,1.000000,.560000,.040000
.289300,659,11,8.000000,.620000,.610000
.213800,699,12,7.000000,.870000,.360000
.229080,719,11,.000000,.920000,.510000
.131890,719,10,2.000000,.600000,.170000
.280780,699,17,5.000000,.900000,.390000
.182750,679,8,4.000000,.600000,.290000
.246140,719,9,5.000000,.220000,.370000
.223380,699,2,.000000,.340000,.090000
.153240,759,14,8.000000,.260000,.250000
.344080,679,10,6.000000,.420000,.180000
.093330,779,11,4.000000,.400000,.140000
.313750,759,4,.000000,.000000,.160000
.352850,679,5,2.000000,.810000,.330000
.176110,719,4,3.000000,.430000,.260000
.144090,739,7,2.000000,.810000,.130000
.275540,779,15,7.000000,.100000,.140000
.143480,739,16,2.000000,.410000,.340000
.175220,839,16,3.000000,.240000,.230000
.353650,699,13,5.000000,1.000000,.120000
.079220,799,9,1.000000,.350000,.180000
.270600,699,10,4.000000,.980000,.180000
.161160,739,7,2.000000,.050000,.110000
.335530,679,8,2.000000,.620000,.140000
.374530,719,11,13.000000,.980000,.820000
.310320,679,8,8.000000,.960000,.050000
.097360,759,10,5.000000,.500000,.140000
.274620,679,6,3.000000,.680000,.250000
.196810,699,11,10.000000,.400000,.320000
.233180,779,4,.000000,.000000,.100000
.287260,739,10,6.000000,.000000,.330000
.133010,739,5,1.000000,.970000,.120000
.115200,719,12,3.000000,.700000,.360000
.247580,739,15,5.000000,.700000,.240000
.203580,699,7,4.000000,.210000,.080000
.148570,699,6,11.000000,.930000,.090000
.218580,679,8,4.000000,.760000,.170000
.116950,799,12,3.000000,.780000,.320000
.127270,739,8,3.000000,.340000,.290000
.324360,679,6,8.000000,.360000,.410000
.158330,679,7,7.000000,.790000,
.346210,639,12,5.000000,.500000,.320000
.221080,699,7,1.000000,.860000,.260000
.357970,679,8,14.000000,.140000,.190000
.310320,619,13,3.000000,.900000,.260000
.335530,659,10,7.000000,.690000,.160000
.357970,679,5,2.000000,.950000,.290000
.210250,679,12,1.000000,.550000,.180000
.085770,839,8,1.000000,.110000,.150000
.097360,759,5,.000000,.160000,.080000
.357970,679,17,4.000000,.760000,.120000
.157840,819,9,3.000000,.080000,.110000
.302340,699,2,4.000000,.860000,.130000
.127820,739,4,2.000000,.640000,.040000
.268770,679,3,4.000000,.000000,.070000
.332860,699,10,.000000,.790000,.950000
.191080,699,12,6.000000,.510000,.210000
.238860,679,16,.000000,.960000,.280000
.353560,639,8,3.000000,.950000,
.183160,739,9,3.000000,.240000,.420000
.252590,699,10,7.000000,.700000,.140000
.356430,659,11,8.000000,.780000,.130000
.256250,679,11,11.000000,.720000,
.202170,699,29,10.000000,.700000,.180000
.286750,699,13,8.000000,.690000,.220000
.211220,779,14,1.000000,.000000,.300000
.218580,719,19,10.000000,.490000,.440000
.357970,759,21,5.000000,.620000,7.060000
.115630,719,8,4.000000,.380000,.150000
.266810,639,8,7.000000,.880000,.320000
.131380,759,9,2.000000,.390000,.230000
.264430,739,6,6.000000,.430000,.300000
.274670,739,20,14.000000,.260000,.310000
.189900,699,7,16.000000,.360000,.150000
.357970,679,4,1.000000,.500000,.160000
.149650,679,7,2.000000,.750000,.170000
.195460,659,2,3.000000,.270000,.150000
.162590,739,5,4.000000,.580000,.280000
.213420,739,5,4.000000,.080000,.130000
.178390,679,7,2.000000,.910000,.270000
.280320,679,7,5.000000,.000000,.200000
.153240,779,13,.000000,.490000,.290000
.132270,759,9,3.000000,.280000,.110000
.274670,659,11,6.000000,.920000,.250000
.246030,699,5,2.000000,.000000,.130000
.219450,699,19,1.000000,.650000,.220000
.218580,699,15,11.000000,.930000,
.368440,659,7,2.000000,.930000,.140000
.120810,739,15,3.000000,.840000,.170000
.274650,739,4,.000000,.000000,.350000
.246820,759,8,12.000000,.770000,.120000
.085310,759,9,2.000000,.630000,.130000
.067160,819,18,7.000000,.260000,.190000
.353210,679,11,4.000000,.920000,.190000
.189900,699,30,8.000000,.710000,
